merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,resolution_type,resolution_confidence,raw_record_count,conflict_details
MCH9207,"Gola, Prabhu And Sood",5311,Department Store,Private_Limited,Calcutta,West Bengal,2025-02-14 20:21:36,YDIJ7187856499079,ACTIVE,1107.16,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Jani, Mittal And Narasimhan', 'Gola, Prabhu And Sood']; Conflicting Categories: ['Grocery', 'Dept_Store']; Conflicting Cities: ['Bengaluru', 'Calcutta']"
MCH9208,Lala-Tiwari,5942,Books & Stationery,Partnership,Asr,Punjab,2023-05-17 00:00:00,,INACTIVE,338.09,SINGLETON,1.0,1,No duplicates
MCH9211,Dubey-Kurian,7011,Hotel & Lodging,Individual,Jalandhar,Punjab,2023-08-01 00:00:00,XXXX5476,ACTIVE,2981.74,SINGLETON,1.0,1,No duplicates
MCH9216,Amble-Thaman,,Pharmacy,Partnership,Ludhiana,Punjab,2025-02-10 00:00:00,TRSX1584484080188,ACTIVE,2329.15,SINGLETON,1.0,1,No duplicates
MCH9219,Baria Inc,4814,Telecom,Sole_Proprietor,Jpr,Rajasthan,2024-07-29 00:00:00,7495991370,ACTIVE,1931.0,SINGLETON,1.0,1,No duplicates
MCH9220,"Agate,Boaseandkurian",4131,Transportation,Sole-Proprietor,Delhi,Delhi,,XXXX4686,INACTIVE,728.01,SINGLETON,1.0,1,No duplicates
MCH9223,D’Alia-Hans,5699,Apparel,Partnership,Madras,Tamil Nadu,2024-12-09 02:24:19,IGRU6773049024506,ACTIVE,376.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['D’Alia-Hans', 'Ram Llc']; Conflicting Categories: ['Garments', 'Medical_Store']; Conflicting Cities: ['Madras', 'Delhi']"
MCH9226,"Sandhu, Jha And Randhawa",5699,Apparel,Individual,Pune,Maharashtra,2024-12-03 00:00:00,SCBS7759924913955,ACTIVE,5451.11,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bhatnagar-Magar', 'Sandhu, Jha And Randhawa']; Conflicting Categories: ['Food_Services', 'Clothing']; Conflicting Cities: ['Chennai', 'Pune']"
MCH9228,Ram Inc,5999,Miscellaneous Retail,Individual,Hyderabad,Telangana,2025-10-19 16:20:00,XXXX4276,ACTIVE,1661.79,SINGLETON,1.0,1,No duplicates
MCH9229,Anne-Parikh,,Books & Stationery,Private Limited,Jaipur,Rajasthan,2025-10-23 00:00:00,,INACTIVE,173.81,SINGLETON,1.0,1,No duplicates
MCH9231,Kala-Dugar,4131,Transportation,Partnership,Poona,Maharashtra,,7817631283,ACTIVE,228.82,SINGLETON,1.0,1,No duplicates
MCH9232,Ahuja-Chaudhry,4131,Transportation,Individual,Hyderabad,Telangana,2023-04-20 00:00:00,XXXX7963,ACTIVE,361.11,SINGLETON,1.0,1,No duplicates
MCH9234,"Jhaveri, Chandran And Shukla",7011,Hotel & Lodging,Partnership,Lucknow,Uttar Pradesh,2024-07-26 00:00:00,XXXX3221,ACTIVE,762.04,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH9237,Gokhale Inc,5912,Pharmacy,Private-Limited,Ldh,Punjab,2025-09-28 00:00:00,LPZT4038353121229,ACTIVE,1901.54,SINGLETON,1.0,1,No duplicates
MCH9239,Balakrishnan-Das,5411,Grocery,Partnership,Blr,Karnataka,2025-12-11 06:31:01,EHOI0009201922607,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH9242,"Kadakia, Yadav And Seshadri",7011,Hotel & Lodging,Partnership,Hyd,Telangana,2023-03-10 00:00:00,XXXX4049,SUSPENDED,1024.36,SINGLETON,1.0,1,No duplicates
MCH9245,Zachariah-Suri,5311,Department Store,Individual,Jalandhar,Punjab,2023-05-03 00:00:00,ZBKQ5898737738506,ACTIVE,328.18,SINGLETON,1.0,1,No duplicates
MCH9246,"Krishna, Wable And Kanda",4814,Telecom,Sole_Proprietor,Pune,Maharashtra,2023-03-01 00:00:00,XXXX5813,ACTIVE,859.77,SINGLETON,1.0,1,No duplicates
MCH9249,"Aggarwal, Agarwal And Naidu",5699,Apparel,Partnership,Madras,Tamil Nadu,2025-12-23 00:00:00,XXXX8648,ACTIVE,3533.14,SINGLETON,1.0,1,No duplicates
MCH9251,"Venkatesh, Randhawa And Lal",4131,Transportation,Sole_Proprietor,Lucknow,Uttar Pradesh,2026-01-02 09:37:10,6838955230,ACTIVE,621.25,SINGLETON,1.0,1,No duplicates
MCH9253,Gole Llc,5699,Apparel,Sole_Proprietor,Amritsar,Punjab,2024-05-09 20:29:36,XXXX9261,ACTIVE,1349.23,SINGLETON,1.0,1,No duplicates
MCH9255,"Hegde, Dass And Sehgal",5699,Apparel,Private Limited,Amritsar,Punjab,2023-07-19 10:19:06,,ACTIVE,1054.61,SINGLETON,1.0,1,No duplicates
MCH9257,Deep-Venkataraman,7011,Hotel & Lodging,Partnership,Asr,Punjab,2023-12-17 00:00:00,AYAD9422325940628,ACTIVE,705.83,SINGLETON,1.0,1,No duplicates
MCH9258,Edwin Inc,5942,Books & Stationery,Partnership,Lucknow,Uttar Pradesh,2024-09-26 00:00:00,0028974564,ACTIVE,1647.77,SINGLETON,1.0,1,No duplicates
MCH9261,Gupta-Manne,5812,Restaurant,Individual,Jaipur,Rajasthan,2025-07-10 09:04:41,,ACTIVE,2734.0,SINGLETON,1.0,1,No duplicates
MCH9263,"Chatterjee, Anand And Mani",5999,Miscellaneous Retail,Partnership,Calcutta,West Bengal,2024-05-05 00:44:32,,ACTIVE,628.47,SINGLETON,1.0,1,No duplicates
MCH9266,"Badami, Pathak And Nanda",5699,Apparel,Private_Limited,Pune,Maharashtra,2024-09-10 19:17:00,3246654174,ACTIVE,157.82,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Chatterjee Group', 'Badami, Pathak And Nanda', 'Nazareth Ltd']; Conflicting Categories: ['Grocery_Store', 'Clothing', 'Books']; Conflicting Cities: ['Bengaluru', 'Pune', 'Lko']"
MCH9271,"Bera, Contractor And Trivedi",4131,Transportation,Sole Proprietor,Delhi,Delhi,2025-02-20 00:00:00,KHLJ8243266357655,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH9276,Bandi Inc,5942,Books & Stationery,Private_Limited,Jalandar,Punjab,,3029302980,ACTIVE,2777.32,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Bandi Inc', 'Trivedi-Kunda']; Conflicting Categories: ['Books', 'Cloths']; Conflicting Cities: ['Jalandar', 'Delhi']"
MCH9277,Pa1-R0Ut,5942,Books & Stationery,Individual,Asr,Punjab,2026-02-10 18:58:24,,ACTIVE,963.33,SINGLETON,1.0,1,No duplicates
MCH9278,Pant Plc,5942,Books & Stationery,Partnership,Bangalore,Karnataka,2024-06-25 23:31:00,MCZF8391507084286,ACTIVE,822.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Pant Plc', 'Oza-Gera']; Conflicting Categories: ['Stationery', 'Transport']; Conflicting Cities: ['Bangalore', 'Mumbai']"
MCH9279,Choudhury Llc,5411,Grocery,Sole_Proprietor,Kolkata,West Bengal,2024-11-18 00:00:00,0970198759,ACTIVE,644.81,SINGLETON,1.0,1,No duplicates
MCH9287,"Datta, Virk And Arya",5999,Miscellaneous Retail,Individual,Amritsar,Punjab,2025-09-21 00:00:00,XXXX9129,ACTIVE,636.69,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sathe Group', 'Datta, Virk And Arya']; Conflicting Categories: ['Mobile Recharge', 'Misc Retail']; Conflicting Cities: ['Jpr', 'Amritsar']"
MCH9289,Lall Llc,7011,Hotel & Lodging,Private_Limited,Kolkata,West Bengal,2025-12-08 09:38:21,PFKV1152289254196,ACTIVE,3024.28,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Baria-Nagy', 'Lall Llc']; Conflicting Categories: ['Misc Retail', 'Hotel_Lodging']; Conflicting Cities: ['Chennai', 'Kolkata']"
MCH9290,"Gole, Viswanathan And Brahmbhatt",7011,Hotel & Lodging,Partnership,Ldh,Punjab,,,INACTIVE,1704.51,SINGLETON,1.0,1,No duplicates
MCH9291,"Mukhopadhyay, Dua And Dada",5699,Apparel,Sole_Proprietor,Dilli,Delhi,2023-12-24 00:00:00,4794994318,ACTIVE,875.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Mukhopadhyay, Dua And Dada', 'Thakkar, Bath And Uppal']; Conflicting Categories: ['Clothing', 'Retail']; Conflicting Cities: ['Dilli', 'Lko']"
MCH9296,Bhakta-Sen,5699,Apparel,Private_Limited,Delhi,Delhi,2024-12-29 00:00:00,CFXN3327085441809,ACTIVE,453.57,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Bhakta-Sen', 'Ramanathan Ltd']; Conflicting Categories: ['Garments', 'Pharmacies']; Conflicting Cities: ['Delhi', 'Jaipur']"
MCH9298,Jain Ltd,5942,Books & Stationery,Sole_Proprietor,Bangalore,Karnataka,2024-02-03 12:58:21,XXXX4996,ACTIVE,8519.11,SINGLETON,1.0,1,No duplicates
MCH9299,Pathak-Menon,5812,Restaurant,Sole_Proprietor,Ludhiana,Punjab,2024-04-28 07:03:55,,ACTIVE,3015.0,SINGLETON,1.0,1,No duplicates
MCH9302,Savant-Dave,5311,Department Store,Partnership,Blr,Karnataka,2025-08-17 00:00:00,,ACTIVE,543.56,SINGLETON,1.0,1,No duplicates
MCH9304,Char Ltd,4814,Telecom,Individual,Blr,Karnataka,2024-01-05 00:00:00,,ACTIVE,531.14,SINGLETON,1.0,1,No duplicates
MCH9306,Zachariah-Anne,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2026-02-10 00:00:00,JLTB4031924458479,ACTIVE,1250.09,SINGLETON,1.0,1,No duplicates
MCH9307,"Bajwa, Dhawan And Guha",,Restaurant,Sole-Proprietor,Jalandar,Punjab,2024-03-07 00:00:00,,ACTIVE,468.19,SINGLETON,1.0,1,No duplicates
MCH9310,Ganguly-Tella,7011,Hotel & Lodging,Individual,Pune,Maharashtra,2024-03-29 00:00:00,XXXX9831,ACTIVE,482.88,SINGLETON,1.0,1,No duplicates
MCH9311,"Dyal, Mohan And Patla",5942,Books & Stationery,Sole-Proprietor,Bengaluru,Karnataka,2025-02-16 00:00:00,8480146699,ACTIVE,1774.56,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sathe Group', 'Dyal, Mohan And Patla']; Conflicting Categories: ['Books_Stationery', 'Books']; Conflicting Cities: ['Ludhiana', 'Bengaluru']"
MCH9316,Bandi Ltd,5411,Grocery,Sole_Proprietor,Ludhiana,Punjab,2025-08-21 00:00:00,9331997992,ACTIVE,1198.18,SINGLETON,1.0,1,No duplicates
MCH9319,Ladinc,5699,Apparel,Sole_Proprietor,Jalandhar,Punjab,2025-07-20 00:00:00,XXXX7774,ACTIVE,839.54,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Ladinc', 'Cherian And Sons']; Conflicting Categories: ['Garments', 'Fashion']; Conflicting Cities: ['Jalandhar', 'Jaipur']"
MCH9320,Char Inc,5411,Grocery,Private Limited,Hyderabad,Telangana,2025-11-22 00:00:00,OFHR1997447322569,ACTIVE,695.0,SINGLETON,1.0,1,No duplicates
MCH9322,"Khosla, Walia And Deep",5311,Department Store,Partnership,Kolkata,West Bengal,2024-07-15 00:00:00,BPNH2377464616036,ACTIVE,1060.15,SINGLETON,1.0,1,No duplicates
MCH9325,"Patel, Parikh And Kaul",4814,Telecom,Private_Limited,Lucknow,Uttar Pradesh,2023-03-13 00:58:46,9323786200,ACTIVE,1538.45,SINGLETON,1.0,1,No duplicates
MCH9332,Gala Inc,5699,Apparel,Private-Limited,Amritsar,Punjab,2023-03-21 00:00:00,XXXX9903,ACTIVE,1348.88,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Gupta Inc', 'Gala Inc']; Conflicting Categories: ['Pharmacy', 'Cloths']; Conflicting Cities: ['Pune', 'Amritsar']"
MCH9335,"Sarraf, Wable And Deshmukh",5912,Pharmacy,Individual,Amritsar,Punjab,2023-05-03 00:00:00,,ACTIVE,399.0,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Srinivasan-Shere', 'Sarraf, Wable And Deshmukh', 'Shenoy Group']; Conflicting Categories: ['Department Store', 'Medical_Store', 'Garments']; Conflicting Cities: ['Ludhiana', 'Amritsar', 'Lucknow']"
MCH9338,D’Alia-Mitter,,Books & Stationery,Partnership,Mumbai,Maharashtra,2025-07-01 00:00:00,,ACTIVE,604.36,SINGLETON,1.0,1,No duplicates
MCH9340,Mallick-Konda,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2025-01-24 13:55:00,,INACTIVE,1550.33,SINGLETON,1.0,1,No duplicates
MCH9342,Dua-Lala,5999,Miscellaneous Retail,Sole_Proprietor,Bengaluru,Karnataka,2025-04-17 11:33:00,BUXU5026475055431,SUSPENDED,1698.37,SINGLETON,1.0,1,No duplicates
MCH9343,Sridhar-Sarna,7011,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,2025-08-16 00:00:00,XXXX5274,ACTIVE,287.96,SINGLETON,1.0,1,No duplicates
MCH9345,Mahal Inc,4814,Telecom,Private Limited,Amritsar,Punjab,2025-11-30 00:00:00,5557853955,ACTIVE,4834.52,SINGLETON,1.0,1,No duplicates
MCH9348,"Solanki, Chaudhary And Nori",5912,Pharmacy,Partnership,Pune,Maharashtra,2023-09-09 14:53:51,ACBK1959673899093,ACTIVE,1188.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Solanki, Chaudhary And Nori', 'Toor, Parekh And Agate']; Conflicting Categories: ['Pharmacies', 'Books']; Conflicting Cities: ['Pune', 'Asr']"
MCH9349,"Bhat, Suri And Khalsa",5999,Miscellaneous Retail,Individual,Hyderabad,Telangana,2023-07-15 00:00:00,7591595714,ACTIVE,2394.34,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Mahajan-Ghosh', 'Bhat, Suri And Khalsa']; Conflicting Categories: ['Eating Place', 'Retail Other']; Conflicting Cities: ['Chennai', 'Hyderabad']"
MCH9350,Singh-Sane,5411,Grocery,Private_Limited,Ldh,Punjab,2023-04-13 00:00:00,1346716181,ACTIVE,840.43,SINGLETON,1.0,1,No duplicates
MCH9352,Ramanathan-Lala,4131,Transportation,Partnership,Bengaluru,Karnataka,2026-02-09 00:00:00,ICJY2091662937472,ACTIVE,1121.19,CONFLICTING_MERCHANT_RECORD,0.55,3,"Conflicting Names: ['Chaudhary-Munshi', 'Ramanathan-Lala', 'Bains Group']; Conflicting Categories: ['Hospitality', 'Transport', 'Retail']; Conflicting Cities: ['Hyderabad', 'Bengaluru', 'Chennai']"
MCH9353,Ray-Gaba,5812,Restaurant,Private Limited,Pune,Maharashtra,2023-09-21 00:00:00,4567108215,ACTIVE,1357.72,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Baral, Raj And Mishra', 'Ray-Gaba']; Conflicting Categories: ['Kirana', 'Restaurants']; Conflicting Cities: ['Bengaluru', 'Pune']"
MCH9354,"Srinivasan, Bhargava And Sathe",7011,Hotel & Lodging,Private_Limited,Pune,Maharashtra,2025-12-26 03:14:06,MCIS2962837592027,ACTIVE,272.4,SINGLETON,1.0,1,No duplicates
MCH9355,Vig Plc,5912,Pharmacy,Partnership,Jalandhar,Punjab,2024-11-01 00:00:00,KRTG3596169904435,ACTIVE,1697.72,SINGLETON,1.0,1,No duplicates
MCH9356,Waglellc,5411,Grocery,Partnership,Delhi,Delhi,2025-09-15 00:00:00,XXXX8552,ACTIVE,862.0,SINGLETON,1.0,1,No duplicates
MCH9358,Shroff Ltd,5311,Department Store,Sole_Proprietor,Kolkata,West Bengal,2023-05-21 00:00:00,RLLU5222765967468,ACTIVE,1856.54,SINGLETON,1.0,1,No duplicates
MCH9359,"Ramanathan, Parekh And Agrawal",4131,Transportation,Partnership,Ludhiana,Punjab,2023-04-08 13:17:52,FQHN0033426656652,ACTIVE,3245.01,SINGLETON,1.0,1,No duplicates
MCH9362,"Lala, Oza And Chahal",5912,Pharmacy,Sole-Proprietor,Delhi,Delhi,2024-04-25 00:00:00,XXXX6427,ACTIVE,1820.41,SINGLETON,1.0,1,No duplicates
MCH9363,Mannan Group,4131,Transportation,Private_Limited,Mumbai,Maharashtra,2024-07-29 00:00:00,,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH9366,"Parsa, Walia And Viswanathan",5699,Apparel,Individual,Jalandhar,Punjab,2024-11-13 00:00:00,XXXX5233,ACTIVE,7891.78,SINGLETON,1.0,1,No duplicates
MCH9367,Luthra And Sons,,Books & Stationery,Private_Limited,Amritsar,Punjab,2023-05-31 17:55:00,,ACTIVE,1752.0,SINGLETON,1.0,1,No duplicates
MCH9369,Kara Group,7011,Hotel & Lodging,Sole_Proprietor,Calcutta,West Bengal,2024-07-06 20:37:37,,ACTIVE,2036.0,SINGLETON,1.0,1,No duplicates
MCH9370,Mallick-Gola,5999,Miscellaneous Retail,Private_Limited,Jaipur,Rajasthan,2023-02-20 00:00:00,LVKV0562210759080,ACTIVE,4284.71,SINGLETON,1.0,1,No duplicates
MCH9371,Mand-Oommen,,Grocery,Private_Limited,Madras,Tamil Nadu,2023-11-11 00:00:00,,ACTIVE,284.42,SINGLETON,1.0,1,No duplicates
MCH9375,"Bhalla, Koshy And Sule",,Books & Stationery,Individual,Ldh,Punjab,2023-07-28 23:16:10,XXXX7795,INACTIVE,924.32,SINGLETON,1.0,1,No duplicates
MCH9377,Chaudhuri Plc,5699,Apparel,Sole_Proprietor,New Delhi,Delhi,2023-04-14 00:00:00,6784208248,ACTIVE,1583.18,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Badal, Mitter And Mitter', 'Chaudhuri Plc']; Conflicting Categories: ['Medical', 'Clothing']; Conflicting Cities: ['Lko', 'New Delhi']"
MCH9379,Nazareth And Sons,5999,Miscellaneous Retail,Individual,Kolkata,West Bengal,,XXXX1135,INACTIVE,242.0,SINGLETON,1.0,1,No duplicates
MCH9380,Chakrabarti Group,5812,Restaurant,Private_Limited,Ludhiana,Punjab,2023-11-23 00:00:00,ECMM7078142170981,ACTIVE,199.0,SINGLETON,1.0,1,No duplicates
MCH9383,"Sekhon,Padmanabhanandrege",5942,Books & Stationery,Individual,Madras,Tamil Nadu,2026-01-24 02:02:00,4786143604,SUSPENDED,2841.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sekhon,Padmanabhanandrege', 'Sarraf, Mand And Dalal']; Conflicting Categories: ['Books_Stationery', 'Transportation']; Conflicting Cities: ['Madras', 'Lucknow']"
MCH9385,"Ray, Gu1Ati And Gi11",4814,Telecom,Sole-Proprietor,Asr,Punjab,2024-02-17 00:00:00,,ACTIVE,1178.44,SINGLETON,1.0,1,No duplicates
MCH9386,Shankar Ltd,4131,Transportation,Individual,Amritsar,Punjab,2023-10-23 00:00:00,XXXX6796,ACTIVE,252.98,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Shankar Ltd', 'Kothari,Santandloyal']; Conflicting Categories: ['Transport', 'Clothing']; Conflicting Cities: ['Amritsar', 'Bangalore']"
MCH9388,"Mahajan, Dixit And Memon",7011,Hotel & Lodging,Partnership,Calcutta,West Bengal,2024-11-21 00:00:00,,ACTIVE,1507.31,SINGLETON,1.0,1,No duplicates
MCH9390,"Minhas,Pauandnarayanan",4131,Transportation,Individual,Ludhiana,Punjab,,,ACTIVE,2246.12,SINGLETON,1.0,1,No duplicates
MCH9391,Vasa-Mitra,4814,Telecom,Individual,Jalandar,Punjab,2024-10-30 00:00:00,XXXX6623,ACTIVE,1456.23,SINGLETON,1.0,1,No duplicates
MCH9393,"Sehgal, Chawla And Korpal",5812,Restaurant,Individual,Amritsar,Punjab,2025-09-03 17:19:00,XXXX8440,ACTIVE,896.96,CONFLICTING_MERCHANT_RECORD,0.55,5,"Conflicting Names: ['Sehgal, Chawla And Korpal', 'Subramanian Llc', 'Chand-Vasa', 'Narasimhan Inc', 'Vala-Bahri']; Conflicting Categories: ['Restaurant', 'Hotel', 'Stationery', 'Transportation', 'Phone Service']; Conflicting Cities: ['Amritsar', 'Bangalore', 'Ludhiana', 'Kolkata']"
MCH9394,Balay Group,5311,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2023-08-08 00:00:00,,ACTIVE,279.0,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Pal-Taneja', 'Balay Group']; Conflicting Categories: ['Mobile Recharge', 'Department Store']; Conflicting Cities: ['Ludhiana', 'Chennai']"
MCH9395,Bhagat-Chana,5699,Apparel,Private Limited,Jaipur,Rajasthan,2024-12-12 00:00:00,,ACTIVE,2768.73,SINGLETON,1.0,1,No duplicates
MCH9396,"Solanki, Kara And Saha",7011,Hotel & Lodging,Sole Proprietor,Bangalore,Karnataka,2024-07-08 07:13:36,XXXX6974,ACTIVE,1428.59,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Solanki, Kara And Saha', 'Baria-Bhasin']; Conflicting Categories: ['Hotel_Lodging', 'Medical_Store']; Conflicting Cities: ['Bangalore', 'Pune']"
MCH9397,Ramaswamy-Goel,5411,Grocery,Private-Limited,Jalandhar,Punjab,2025-12-20 01:06:00,3711511693,ACTIVE,1519.0,SINGLETON,1.0,1,No duplicates
MCH9398,"Suresh, Khosla And Kadakia",,Hotel & Lodging,Sole-Proprietor,Bengaluru,Karnataka,,XXXX1590,ACTIVE,1404.91,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Soman, Murthy And Mangat', 'Suresh, Khosla And Kadakia']; Conflicting Categories: ['Grocery', 'Hotel_Lodging']"
MCH9400,"Dara, Desai And Sethi",5999,Miscellaneous Retail,Partnership,Mumbai,Maharashtra,2025-08-23 00:00:00,,ACTIVE,2120.88,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dara, Desai And Sethi', 'Sachar Plc']; Conflicting Categories: ['Other', 'Books_Stationery']; Conflicting Cities: ['Mumbai', 'Kolkata']"
MCH9401,Ravi Llc,7011,Hotel & Lodging,Sole Proprietor,Pune,Maharashtra,2025-11-14 00:00:00,1215375647,ACTIVE,1824.72,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH9402,Vyas-Nath,5812,Restaurant,Private_Limited,Lko,Uttar Pradesh,2023-09-18 00:00:00,,ACTIVE,640.89,SINGLETON,1.0,1,No duplicates
MCH9403,"Bains,Banerjeeandbansal",7011,Hotel & Lodging,Partnership,Mumbai,Maharashtra,2025-02-22 16:11:00,,INACTIVE,1838.83,SINGLETON,1.0,1,No duplicates
MCH9404,Baral And Sons,4131,Transportation,Private_Limited,Calcutta,West Bengal,2025-02-10 00:00:00,,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH9406,Randhawa And Sons,,Restaurant,Individual,Lucknow,Uttar Pradesh,2025-08-11 00:00:00,XXXX6795,ACTIVE,2159.94,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Randhawa And Sons', 'Goyal-Bhakta']; Conflicting Categories: ['Restaurants', 'Medical_Store']; Conflicting Cities: ['Lucknow', 'Dilli']"
MCH9408,Arya-Vig,4131,Transportation,Individual,Bengaluru,Karnataka,2023-12-24 00:00:00,6291585633,ACTIVE,784.44,SINGLETON,1.0,1,No duplicates
MCH9410,Sagar-Chawla,5699,Apparel,Individual,Jalandhar,Punjab,2026-01-24 00:00:00,XXXX0534,ACTIVE,820.0,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH9412,Nayak-Guha,4131,Transportation,Individual,Amritsar,Punjab,,XXXX5639,ACTIVE,2887.33,SINGLETON,1.0,1,No duplicates
MCH9413,Kala-Sarkar,5912,Pharmacy,Sole-Proprietor,Hyderabad,Telangana,2023-10-25 07:38:39,XXXX4409,ACTIVE,869.76,SINGLETON,1.0,1,No duplicates
MCH9414,Banik-Garde,5812,Restaurant,Individual,Jalandar,Punjab,2025-01-16 00:00:00,VESW9193556812149,ACTIVE,942.13,SINGLETON,1.0,1,No duplicates
MCH9415,Krishnamurthy-Warrior,7011,Hotel & Lodging,Sole_Proprietor,Ludhiana,Punjab,2023-02-21 00:00:00,,ACTIVE,438.69,SINGLETON,1.0,1,No duplicates
MCH9416,Kulkarni And Sons,5411,Grocery,Partnership,Bombay,Maharashtra,2024-12-13 22:23:48,0558936473,ACTIVE,755.0,SINGLETON,1.0,1,No duplicates
MCH9418,"Bora, Venkatesh And Loke",5411,Grocery,Individual,Bengaluru,Karnataka,2024-05-22 00:00:00,ZTOW0641939254087,SUSPENDED,1520.21,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dixit-Ranganathan', 'Bora, Venkatesh And Loke']; Conflicting Categories: ['Medical_Store', 'Groceries']; Conflicting Cities: ['Dilli', 'Bengaluru']"
MCH9423,Apte Group,7011,Hotel & Lodging,Sole_Proprietor,Madras,Tamil Nadu,2025-10-24 00:00:00,HHBU3998361677128,ACTIVE,3132.43,SINGLETON,1.0,1,No duplicates
MCH9424,Sur-Bajaj,5311,Department Store,Sole-Proprietor,Blr,Karnataka,2025-04-18 00:00:00,XXXX3219,ACTIVE,1902.79,FORMATTING_DUPLICATE,0.85,2,2 records with formatting variations consolidated
MCH9426,Singh-Narula,7011,Hotel & Lodging,Sole_Proprietor,Madras,Tamil Nadu,2023-07-08 00:00:00,CZYQ5289749024896,ACTIVE,615.87,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Singh-Narula', 'Puri-Soman']; Conflicting Categories: ['Hospitality', 'Garments']; Conflicting Cities: ['Madras', 'Bangalore']"
MCH9428,"Dyal, Varma And Sachdeva",5999,Miscellaneous Retail,Private-Limited,Lko,Uttar Pradesh,,,ACTIVE,1955.23,SINGLETON,1.0,1,No duplicates
MCH9429,Varghese-Mitter,7011,Hotel & Lodging,Partnership,Hyd,Telangana,2024-12-16 00:00:00,ICYM9819940442894,ACTIVE,1566.55,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Sachar, Borra And Raj', 'Varghese-Mitter']; Conflicting Categories: ['Telecom', 'Hotel']; Conflicting Cities: ['Bengaluru', 'Hyd']"
MCH9430,"Shetty, Pau And Chhabra",4814,Telecom,Partnership,Poona,Maharashtra,2023-10-31 00:00:00,,ACTIVE,927.24,SINGLETON,1.0,1,No duplicates
MCH9431,Madan-Kota,4131,Transportation,Private-Limited,Bengaluru,Karnataka,2023-02-05 00:00:00,1678744111,ACTIVE,436.79,SINGLETON,1.0,1,No duplicates
MCH9433,Chhabra-Naik,5912,Pharmacy,Individual,Jalandhar,Punjab,2023-12-14 00:00:00,CQOU4085851260723,ACTIVE,4629.09,SINGLETON,1.0,1,No duplicates
MCH9434,Srinivasan-Savant,5812,Restaurant,Partnership,Chennai,Tamil Nadu,2023-05-01 21:28:13,XXXX0171,ACTIVE,,SINGLETON,1.0,1,No duplicates
MCH9439,Jani Llc,5411,Grocery,Sole_Proprietor,Blr,Karnataka,2024-02-24 00:00:00,2073250929,ACTIVE,275.02,CONFLICTING_MERCHANT_RECORD,0.55,2,"Conflicting Names: ['Dhingra Inc', 'Jani Llc']; Conflicting Categories: ['Grocery_Store', 'Grocery']; Conflicting Cities: ['Mumbay', 'Blr']"
